state_code,state_name,district_name,dist_code,court_no,court_name
7,Jharkhand,Hazaribagh,7,3,Chief Judicial Magistrate Hazaribag
7,Jharkhand,Lohardaga,8,5,Chief Judicial Magistrate Lohardaga
7,Jharkhand,Dhanbad,9,5,Chief Judicial Magistrate
7,Jharkhand,Giridih,10,4,Chief Judicial Magistrate Courts Giridih
7,Jharkhand,East Singhbhum at Jamshedpur,11,2,Chief Judicial Magistrate Courts Jamshedpur
7,Jharkhand,Pakur,14,3,Chief Judicial Magistrate Pakur
7,Jharkhand,Seraikella,15,2,Chief Judicial Magistrate
7,Jharkhand,Daltonganj,17,3,Chief Judicial Magistrate Palamau
7,Jharkhand,Simdega,18,2,Chief Judicial Magistrate
7,Jharkhand,Latehar,19,5,Cheif Judical  Magistrate
7,Jharkhand,Garhwa,20,2,Chief Judicial Magistrate  Garhwa
7,Jharkhand,Ranchi,22,4,Chief Judicial Magistrate Establishment Ranchi
7,Jharkhand,KHUNTI,24,3,Cheif Judicial Magistrate Khunti
7,Jharkhand,Latehar,19,5,Cheif Judical  Magistrate Latehar
8,Bihar,Samastipur,3,2,District and Sessions Judge
8,Bihar,Darbhanga,17,5,District Sessions Judge Sub-Division
8,Bihar,Madhubani,18,4,District & Sessions Judge
8,Bihar,Sitamarhi,31,1,District and Sessions Judge
8,Bihar,Bhojpur,33,1,District and Sessional Judge Div.
8,Bihar,Bhagalpur,34,4,District and Sessional Judge Div.
8,Bihar,Gaya,35,1,District and Sessions Judge Div.
8,Bihar,Jehanabad,36,1,District and Sessional Judge Div.
8,Bihar,Patna,1,11,Barh D.J Div.
8,Bihar,Kaimur at Bhabhua,2,2,D J Division
8,Bihar,Saran at Chapra,4,2,D J  Division Saran at Chapra
8,Bihar,Katihar,5,3,D J Division
8,Bihar,Begusarai,6,2,D J Division
8,Bihar,Begusarai,6,5,D J Division
8,Bihar,Banka,7,2,D J Division
8,Bihar,Purnea,9,2,DJ DIVISION
8,Bihar,Motihari,10,1,DJ Division
8,Bihar,Munger,11,1,D J Division
8,Bihar,Madhepura,12,2,D.J. Establishment
8,Bihar,Rohtas Sasaram,13,1,D.J. Division
8,Bihar,Khagaria,14,1,DJ Division
8,Bihar,Jamui,15,3,DJ Division
8,Bihar,Lakhisarai,19,2,DJ Division
8,Bihar,Sheikhpura,20,1,DJ Division Sheikhpura
8,Bihar,Saharsa,21,2,DJ Division
8,Bihar,Supaul,22,2,DJ Division
8,Bihar,Gopalganj,23,2,DJ Division
8,Bihar,Araria,24,1,DJ DIVISION
8,Bihar,Kishanganj,25,1,DJ DIVISION
8,Bihar,Buxar,26,1,DJ Division
8,Bihar,Nawada,27,1,DJ DIVISION
8,Bihar,Bettiah,28,2,D J Bettiah Division
8,Bihar,Siwan,29,1,DJ Division
8,Bihar,Nalanda,30,1,Dj Division
8,Bihar,Nalanda,30,4,D.J Division
8,Bihar,Sheohar,37,1,Sheohar D.J Div.
8,Bihar,Muzaffarpur,38,1,DJ Division
8,Bihar,Vaishali,39,1,DJ Division
8,Bihar,Rohtas Sasaram,13,5,DJ Div
8,Bihar,Patna,1,9,CJM Division Taluka Court Patna City
8,Bihar,Kaimur at Bhabhua,2,3,C J M Division
8,Bihar,Samastipur,3,3,Chief Judicial Magistrate Samastipur
8,Bihar,Samastipur,3,6,C J M Division Dalsinghsarai
8,Bihar,Samastipur,3,9,C J M Division Rosera
8,Bihar,Saran at Chapra,4,4,CJM Division Saran at Chapra
8,Bihar,Katihar,5,4,C J M Division
8,Bihar,Begusarai,6,3,CJM Division
8,Bihar,Begusarai,6,6,CJM Division
8,Bihar,Begusarai,6,8,CJM Division
8,Bihar,Banka,7,3,C J M Division
8,Bihar,Purnea,9,1,CJM Division
8,Bihar,Purnea,9,3,CJM DIVISION
8,Bihar,Purnea,9,8,CJM Division
8,Bihar,Motihari,10,3,CJM Division
8,Bihar,Munger,11,3,C J M Division
8,Bihar,Madhepura,12,3,CJMMdpDB
8,Bihar,Rohtas Sasaram,13,3,C.J.M. Division (Criminal Side)
8,Bihar,Rohtas Sasaram,13,6,C.J.M. Div
8,Bihar,Khagaria,14,3,CJM Division
8,Bihar,Jamui,15,4,CJM Division
8,Bihar,Aurangabad,16,2,C J M Division
8,Bihar,Aurangabad,16,4,C J M Division
8,Bihar,Darbhanga,17,4,CJM Division
8,Bihar,Darbhanga,17,7,Chief Judicial Magistrate Division Benipur
8,Bihar,Madhubani,18,3,CJM Division
8,Bihar,Madhubani,18,5,C J M Division
8,Bihar,Lakhisarai,19,3,CJM Division
8,Bihar,Sheikhpura,20,3,CJM Division Sheikhpura
8,Bihar,Saharsa,21,3,CJM Division
8,Bihar,Supaul,22,3,CJM Division
8,Bihar,Gopalganj,23,3,CJM Division
8,Bihar,Araria,24,3,CJM DIVISION
8,Bihar,Kishanganj,25,3,CJM DIVISION
8,Bihar,Buxar,26,2,CJM Division
8,Bihar,Nawada,27,2,CJM DIVISION
8,Bihar,Bettiah,28,1,C J M Bettiah Division
8,Bihar,Siwan,29,3,CJM Division
8,Bihar,Nalanda,30,3,CJM Division
8,Bihar,Nalanda,30,5,CJM Division
8,Bihar,Bhojpur,33,2,CJM Division
8,Bihar,Bhagalpur,34,5,Cheif Judicial Magistrate Division
8,Bihar,Gaya,35,2,CJM Division
8,Bihar,Gaya,35,4,CJM Division
8,Bihar,Jehanabad,36,2,CJM Division
8,Bihar,Muzaffarpur,38,2,CJM Division
8,Bihar,Muzaffarpur,38,5,CJM Division (West)
8,Bihar,Vaishali,39,2,CJM Division
8,Bihar,Patna,1,12,Barh CJM Div.
8,Bihar,Patna,1,15,Masaurhi CJM Div.
8,Bihar,Patna,1,17,Paliganj CJM Div.
8,Bihar,Samastipur,3,13,Shahpur Patori CJM Div.
8,Bihar,Katihar,5,2,Barsoi CJM Division
8,Bihar,Begusarai,6,11,Balia CJM Division
8,Bihar,Begusarai,6,13,Teghra CJM Division
8,Bihar,Motihari,10,4,Sikrahna CJM Division
8,Bihar,Madhepura,12,5,Uda-Kishunganj CJM Division
8,Bihar,Khagaria,14,5,Gogri CJM Division
8,Bihar,Darbhanga,17,9,Biraul CJM Division
8,Bihar,Madhubani,18,8,Benipatti CJM Div.
8,Bihar,Supaul,22,5,Birpur CJM Division
8,Bihar,Sitamarhi,31,4,Pupri CJM Division
8,Bihar,Bhagalpur,34,2,naucjmdivision
8,Bihar,Jehanabad,36,5,Arwal CJM Division
8,Bihar,Sheohar,37,2,Sheohar CJM Div.
9,Rajasthan,Rajsamand,1,11,DJ ADJ-Rajsamand District HQ
9,Rajasthan,Alwar,2,11,DJ ADJ-Alwar District HQ
9,Rajasthan,Bikaner,6,8,DJ ADJ - Bikaner District HQ
9,Rajasthan,Ganganagar,7,11,DJ ADJ -Shri Ganganagar District HQ
9,Rajasthan,Merta (Nagaur),8,11,DJ-Merta District HQ
9,Rajasthan,Udaipur,9,12,DJ ADJ-Udaipur District HQ
9,Rajasthan,Hanumangarh,11,2,DJ ADJ-Hanumangarh District HQ
9,Rajasthan,Bharatpur,13,13,DJ ADJ - Bharatpur District HQ
9,Rajasthan,Ajmer,14,9,DJ ADJ-Ajmer District HQ
9,Rajasthan,Jhunjhunu,18,2,DJ ADJ - Jhunjhunu District HQ
9,Rajasthan,Jalore,21,2,DJ - Jalore District HQ
9,Rajasthan,Jhalawar,22,7,DJ ADJ MACT - Jhalawar District HQ
9,Rajasthan,Pratapgarh,23,3,DJ ADJ COURT PRATAPGARH DISTRICT HQ
9,Rajasthan,Dungarpur,24,5,DJ ADJ Dungarpur District HQ
9,Rajasthan,Banswara,25,6,DJ ADJ Banswara District HQ
9,Rajasthan,Sirohi,26,7,DJ ADJ-Sirohi District HQ
9,Rajasthan,Balotra Barmer,27,4,DJ ADJ-Balotra District HQ
9,Rajasthan,Karauli,29,5,DJ ADJ-Karauli District HQ
9,Rajasthan,Chittorgarh,30,6,DJ ADJ - Chittorgarh District HQ
9,Rajasthan,Bhilwara,31,11,DJ/ADJ - Bhilwara District HQ
9,Rajasthan,Jaiselmer,32,4,DJ-Jaisalmer District HQ
9,Rajasthan,Churu,33,22,DJ ADJ DISTRICT HQ CHURU
9,Rajasthan,Dholpur,34,2,DJ ADJ - Dholpur District HQ
9,Rajasthan,Sikar,35,8,District  & Sessions Judge Sikar HQ
9,Rajasthan,Jaipur District,38,9,DJ ADJ-Jaipur District HQ
9,Rajasthan,Jodhpur District,39,1,DJ ADJ-Jodhpur District HQ
9,Rajasthan,Dausa,3,4,DJ ADJ MACT - Dausa District HQ
9,Rajasthan,Jaipur Metro,4,14,DJ ADJ Jaipur Metro HQ
9,Rajasthan,Tonk,5,7,DJ ADJ - Tonk HQ
9,Rajasthan,Bundi,10,5,DJ ADJ - Bundi HQ
9,Rajasthan,Baran,12,8,DJ ADJ - Baran HQ
9,Rajasthan,Pali,19,9,DJ ADJ SCST-PALI DISTRICT HQ
9,Rajasthan,Kota,20,8,DJ ADJ - Kota HQ
9,Rajasthan,Jodhpur Metro,28,10,DJ ADJ Jodhpur Metro HQ
9,Rajasthan,Sawai Madhopur,36,6,DJ ADJ - Sawai Madhopur HQ
9,Rajasthan,Jaipur Metro II,40,6,DJ ADJ Jaipur Metro HQ II
9,Rajasthan,Bhilwara,31,32,ADDITIONAL DISTRICT SESSION JUDGE GULABPURA
9,Rajasthan,Rajsamand,1,26,ADJ-Nathdwara Taluka
9,Rajasthan,Alwar,2,20,ADJ Court Laxmangarh
9,Rajasthan,Alwar,2,26,ADJ - Behror
9,Rajasthan,Alwar,2,30,ADJ - Tijara
9,Rajasthan,Alwar,2,38,ADJ Kishangarh Bas Court Complex
9,Rajasthan,Alwar,2,44,ADJ-Rajgarh HQ
9,Rajasthan,Alwar,2,50,ADJ Bansur HQ
9,Rajasthan,Alwar,2,61,ADJ Mundawar HQ
9,Rajasthan,Dausa,3,12,ADJ-Bandikui Court Complex
9,Rajasthan,Dausa,3,16,ADJ-Lalsot Court Complex
9,Rajasthan,Dausa,3,21,ADJ - Mahwa Court Complex
9,Rajasthan,Tonk,5,14,ADJ - Malpura Taluka
9,Rajasthan,Bikaner,6,28,ADJ Camp Court Dungargarh
9,Rajasthan,Ganganagar,7,23,ADJ -Karanpur Taluka
9,Rajasthan,Ganganagar,7,26,ADJ -Raisingnagar Taluka
9,Rajasthan,Ganganagar,7,32,ADJ - ANUPGARH TALUKA
9,Rajasthan,Ganganagar,7,38,Adj -Suratgarh Taluka
9,Rajasthan,Merta (Nagaur),8,18,ADJ-Nagaur Taluka HQ
9,Rajasthan,Merta (Nagaur),8,26,ADJ-Didwana Taluka HQ
9,Rajasthan,Merta (Nagaur),8,39,ADJ-Parbatsar Taluka HQ
9,Rajasthan,Udaipur,9,25,ADJ - Salumber Taluka
9,Rajasthan,Udaipur,9,48,ADJ-Kherwara Taluka
9,Rajasthan,Hanumangarh,11,13,ADJ-Sangaria HQ
9,Rajasthan,Hanumangarh,11,18,ADJ-BHADRA TALUKA HQ
9,Rajasthan,Hanumangarh,11,22,ADJ-NOHAR TALUKA HQ
9,Rajasthan,Baran,12,25,ADJ Chhabra Taluka
9,Rajasthan,Bharatpur,13,9,ADJ - Bayana Taluka
9,Rajasthan,Bharatpur,13,26,ADJ - Deeg Taluka
9,Rajasthan,Ajmer,14,14,ADJ-BEAWAR TALUKA (CIVIL AND CRIMINAL)
9,Rajasthan,Ajmer,14,20,ADJ-KEKRI TALUKA
9,Rajasthan,Ajmer,14,27,ADJ-KISHANGARH TALUKA (CRIMINAL AND CIVIL)
9,Rajasthan,Jhunjhunu,18,13,ADJ-Khetri Taluka HQ
9,Rajasthan,Jhunjhunu,18,19,ADJ-CHIRAWA HQ
9,Rajasthan,Pali,19,13,ADJ -Sojat Taluka
9,Rajasthan,Pali,19,17,ADJ-Sumerpur Taluka
9,Rajasthan,Pali,19,21,ADJ-Bali Taluka
9,Rajasthan,Pali,19,34,ADJ-Jaitaran Taluka Court
9,Rajasthan,Kota,20,27,ADJ - Ramganjmandi Taluka
9,Rajasthan,Jalore,21,6,ADJ-BHINMAL TALUKA
9,Rajasthan,Jhalawar,22,17,ADJ - Aklera Jhalawar District
9,Rajasthan,Jhalawar,22,23,ADJ - Bhawanimandi Jhalawar District
9,Rajasthan,Sirohi,26,12,ADJ Aburoad Taluka
9,Rajasthan,Balotra Barmer,27,8,ADJ-Barmer
9,Rajasthan,Karauli,29,10,ADJ 1 ADJ 2- TALUKA HINDAUN
9,Rajasthan,Chittorgarh,30,18,ADJ-NIMBHERA TALUKA
9,Rajasthan,Bhilwara,31,37,ADJ Shahpura Criminal & Civil Cases
9,Rajasthan,Jaiselmer,32,12,ADJ Pokran Taluka HQ
9,Rajasthan,Churu,33,7,DJ ADJ RAJGARGH COURT COMPLEX CHURU
9,Rajasthan,Churu,33,11,DJ ADJ RATANGARH COURT COMPLEX CHURU
9,Rajasthan,Churu,33,16,DJ ADJ SUJANGARH COURT COMPLEX
9,Rajasthan,Sikar,35,12,ADJ NEEMKATHANA TALUKA HQ
9,Rajasthan,Sikar,35,24,ADJ SHRIMADHOPUR TALUKA HQ
9,Rajasthan,Sikar,35,32,ADJ FATEHPUR TALUKA HQ
9,Rajasthan,Sawai Madhopur,36,11,ADJ - Gangapur City Taluka
9,Rajasthan,Jaipur District,38,14,DJ ADJ-Sambhar Lake
9,Rajasthan,Jaipur District,38,20,ADJ-Shahpura
9,Rajasthan,Jaipur District,38,34,ADJ-Kotputli
9,Rajasthan,Jodhpur District,39,14,ADJ Phalodi HQ
9,Rajasthan,Jaipur Metro I,4,14,DJ ADJ Jaipur Metro HQ
9,Rajasthan,Dholpur,34,15,ADJ-Bari Taluka
9,Rajasthan,Dungarpur,24,18,ADJ Sagwara Taluka
9,Rajasthan,Jalore,21,2,DJ ADJ- Jalore District HQ
9,Rajasthan,Jaipur District,38,27,ADJ-dudu
9,Rajasthan,Bharatpur,13,42,ADJ-Kaman Taluka
9,Rajasthan,Jaiselmer,32,11,ADJ - Jaisalmer ADJ  HQ
9,Rajasthan,Merta Nagaur,8,26,ADJ-Didwana Taluka HQ
9,Rajasthan,Ganganagar,7,47,ADJ- GHARSHANA TALUKA
9,Rajasthan,Jaipur District,38,38,ADJ - Chomu
9,Rajasthan,Rajsamand,1,12,CJM ACJM JM-Rajsamand District HQ
9,Rajasthan,Alwar,2,17,CJM ACJM JM-Alwar District HQ
9,Rajasthan,Dausa,3,5,CJM ACJM JM - Dausa District HQ
9,Rajasthan,Tonk,5,10,CJM ACJM JM - Tonk HQ
9,Rajasthan,Bikaner,6,11,CJM ACJM JM - Bikaner District HQ
9,Rajasthan,Ganganagar,7,14,CJM ACJM JM -Shri Ganganagar District HQ
9,Rajasthan,Merta (Nagaur),8,19,CJM ACJM-Nagaur Taluka HQ
9,Rajasthan,Merta (Nagaur),8,20,CJM ACJM MJM AMJM-Nagaur Taluka HQ
9,Rajasthan,Udaipur,9,13,CJM ACJM JM-Udaipur District HQ
9,Rajasthan,Bundi,10,6,CJM ACJM JM - Bundi HQ
9,Rajasthan,Hanumangarh,11,6,CJM ACJM MJM AMJM-Hanumangarh District HQ
9,Rajasthan,Hanumangarh,11,7,CJM ACJM-Hanumangarh District HQ
9,Rajasthan,Baran,12,10,CJM ACJM JM - Baran HQ
9,Rajasthan,Bharatpur,13,14,CJM ACJM JM - Bharatpur District HQ
9,Rajasthan,Ajmer,14,10,CJM ACJM JM-Ajmer District HQ
9,Rajasthan,Jhunjhunu,18,3,CJM ACJM JM - Jhunjhunu District HQ
9,Rajasthan,Pali,19,10,CJM ACJM(Cr) ACJM(P) JM CRIMINAL-PALI DISTRICT HQ
9,Rajasthan,Pali,19,11,CJM ACJM(Cr) ACJM(P) CIVIL-PALI DISTRICT HQ
9,Rajasthan,Kota,20,15,CJM ACJM JM - Kota HQ
9,Rajasthan,Jalore,21,3,CJM ACJM1 ACJM2 JM CRIMINAL-JALORE DISTRICT HQ
9,Rajasthan,Jalore,21,4,CJM ACJM1 ACJM2 CIVIL-JALORE DISTRICT HQ
9,Rajasthan,Jhalawar,22,10,CJM ACJM JM - Jhalawar District HQ
9,Rajasthan,Pratapgarh,23,6,CJM ACJM-PGH ACJM-ARND JM AJM JJB COURT PRATAPGARH
9,Rajasthan,Dungarpur,24,6,CJ ACJM JM AMJM JJB Dungarpur HQ
9,Rajasthan,Banswara,25,7,CJM ACJM JM AJM JJB Banswara District HQ
9,Rajasthan,Sirohi,26,8,CJM ACJM JM-Sirohi District HQ
9,Rajasthan,Balotra Barmer,27,10,CJM-ACJM-JM-AJM-Barmer
9,Rajasthan,Jodhpur Metro,28,17,CJM ACJM JM Jodhpur Metro HQ
9,Rajasthan,Karauli,29,6,CJM ACJM JM AJM-Karauli District HQ
9,Rajasthan,Chittorgarh,30,7,CJM ACJM JM - Chittorgarh District HQ
9,Rajasthan,Bhilwara,31,12,CJM ACJM JM - Bhilwara District HQ
9,Rajasthan,Jaiselmer,32,9,CJM-Jaisalmer District HQ
9,Rajasthan,Churu,33,8,CJM ACJM JM CRIMINAL CASES RAJGARH COURT COMPLEX C
9,Rajasthan,Churu,33,12,CJM ACJM JM RATANGARH COURT COMPLEX CHURU
9,Rajasthan,Churu,33,14,CJM ACJM JM TARANAGAR COURT COMPLEX CHURU
9,Rajasthan,Churu,33,17,CJM ACJM JM SUJANGARH COURT COMPLEX
9,Rajasthan,Churu,33,20,CJM ACJM JM SARDARSHAHAR COURT COMPLEX
9,Rajasthan,Churu,33,23,CJM ACJM JM DISTRICT HQ CHURU
9,Rajasthan,Dholpur,34,3,CJM ACJM JM - Dholpur District HQ
9,Rajasthan,Sikar,35,9,CJM ACJM JM SIKAR DISTRICT HQ
9,Rajasthan,Sawai Madhopur,36,8,CJM ACJM JM - Sawai Madhopur HQ
9,Rajasthan,Jaipur District,38,13,CJM ACJM JM_Jaipur District HQ
9,Rajasthan,Jodhpur District,39,2,CJM ACJM JM-Jodhpur District HQ
9,Rajasthan,Banswara,25,7,CJM ACJM JM AJM Banswara District HQ
9,Rajasthan,Merta Nagaur,8,19,CJM ACJM-Nagaur Taluka HQ
9,Rajasthan,Merta (Nagaur),8,23,ACJM Degana Taluka HQ civil
9,Rajasthan,Merta (Nagaur),8,41,ACJM-Parbatsar Taluka HQ(civil)
9,Rajasthan,Bharatpur,13,30,ACJM- Nagar Taluka Civil
9,Rajasthan,Ajmer,14,16,ACJM-BEAWAR TALUKA (CIVIL)
9,Rajasthan,Ajmer,14,22,ACJM KEKRI TALUKA (CIVIL))
9,Rajasthan,Ajmer,14,29,ACJM-KISHANGARH TALUKA (CIVIL)
9,Rajasthan,Ajmer,14,37,ACJM -NASIRABAD TALUKA (CIVIL)
9,Rajasthan,Chittorgarh,30,25,ACJM  CIVIL BEGUN TALUKA
9,Rajasthan,Chittorgarh,30,36,ACJM CIVIL BADISADRI TALUKA
9,Rajasthan,Bhilwara,31,27,ACJM MANDALGARH CIVIL CASES
9,Rajasthan,Bhilwara,31,29,ACJM GANGAPUR CIVIL CASES
9,Rajasthan,Bhilwara,31,33,ACJM GULABPURA CIVIL AND CRIMINAL CASES
9,Rajasthan,Bhilwara,31,39,ACJM Shahpura Civil Cases
9,Rajasthan,Jodhpur District,39,11,ACJM Bilara Civil Cases
9,Rajasthan,Jodhpur District,39,16,ACJM Phalodi Civil
9,Rajasthan,Baran,12,22,ACJM JM Gram Civil- Atru Taluka
9,Rajasthan,Bhilwara,31,36,ACJM - Jahazpur Criminal and Civil Cases
9,Rajasthan,Merta Nagaur,8,23,ACJM Degana Taluka HQ civil
9,Rajasthan,Merta Nagaur,8,41,ACJM-Parbatsar Taluka HQ(civil)
9,Rajasthan,Jodhpur District,39,24,ACJM Civil - Pipar
9,Rajasthan,Rajsamand,1,22,ACJM-Bhim Taluka
9,Rajasthan,Rajsamand,1,27,ACJM JM-Nathdwara Taluka
9,Rajasthan,Rajsamand,1,31,ACJM-Deogarh Taluka
9,Rajasthan,Alwar,2,21,ACJM JM - Laxmangarh
9,Rajasthan,Alwar,2,27,ACJM - Behror
9,Rajasthan,Alwar,2,31,ACJM JM - Tijara
9,Rajasthan,Alwar,2,39,ACJM JM-Kishangarh Bas HQ
9,Rajasthan,Alwar,2,45,ACJM JM-Rajgarh HQ
9,Rajasthan,Alwar,2,54,ACJM JM BHIWADI HQ
9,Rajasthan,Dausa,3,9,ACJM JM Sikrai Court Complex
9,Rajasthan,Dausa,3,13,ACJM JM-Bandikui Court Complex
9,Rajasthan,Dausa,3,17,ACJM-Lalsot Court Complex
9,Rajasthan,Dausa,3,22,ACJM JM - Mahwa Court Complex
9,Rajasthan,Tonk,5,15,ACJM JM - Malpura Taluka
9,Rajasthan,Tonk,5,18,ACJM JM - Newai Taluka
9,Rajasthan,Tonk,5,21,ACJM JM - Uniara Taluka
9,Rajasthan,Bikaner,6,14,ACJM Railway
9,Rajasthan,Bikaner,6,18,ACJM Nokha Court
9,Rajasthan,Bikaner,6,19,ACJM DUNGARGARH
9,Rajasthan,Bikaner,6,20,ACJM SRI DUNGARGARH
9,Rajasthan,Bikaner,6,22,ACJM Loonkaransar Court
9,Rajasthan,Ganganagar,7,24,ACJM JM -Karanpur Taluka
9,Rajasthan,Ganganagar,7,27,ACJM JM -Raisingnagar Taluka
9,Rajasthan,Ganganagar,7,33,ACJM - ANUPGARH TALUKA
9,Rajasthan,Ganganagar,7,42,ACJM-Sadulsahar Taluka
9,Rajasthan,Ganganagar,7,44,ACJM - PADAMPUR TALUKA
9,Rajasthan,Merta (Nagaur),8,12,ACJM JM-Merta District HQ
9,Rajasthan,Merta (Nagaur),8,22,ACJM Degana Taluka HQ criminal
9,Rajasthan,Merta (Nagaur),8,27,ACJM-Didwana Taluka HQ
9,Rajasthan,Merta (Nagaur),8,28,ACJM MJM-Didwana Taluka HQ
9,Rajasthan,Merta (Nagaur),8,32,ACJM MJM-Makrana Taluka HQ
9,Rajasthan,Merta (Nagaur),8,33,ACJM-Makrana Taluka HQ
9,Rajasthan,Merta (Nagaur),8,40,ACJM-Parbatsar Taluka HQ(criminal)
9,Rajasthan,Udaipur,9,26,ACJM - Salumber Taluka
9,Rajasthan,Udaipur,9,30,ACJM - Mavli Taluka
9,Rajasthan,Udaipur,9,34,ACJM Vallabhnagar Taluka
9,Rajasthan,Udaipur,9,36,ACJM - Kanore Taluka
9,Rajasthan,Udaipur,9,40,ACJM - Kherwara Taluka
9,Rajasthan,Udaipur,9,44,ACJM - Jhadol Taluka
9,Rajasthan,Bundi,10,13,ACJM JM - K Patan Taluka
9,Rajasthan,Bundi,10,16,ACJM JM - Nainwan Taluka
9,Rajasthan,Hanumangarh,11,14,ACJM-Sangaria HQ
9,Rajasthan,Hanumangarh,11,19,ACJM MJM-BHADRA TALUKA HQ
9,Rajasthan,Hanumangarh,11,20,ACJM-BHADRA TALUKA HQ
9,Rajasthan,Hanumangarh,11,23,ACJM MJM-NOHAR TALUKA HQ
9,Rajasthan,Hanumangarh,11,25,ACJM-NOHAR TALUKA HQ
9,Rajasthan,Baran,12,13,ACJM Mangrol
9,Rajasthan,Baran,12,17,ACJM - Shahbad Taluka
9,Rajasthan,Baran,12,19,ACJM - Chhipabarod Taluka
9,Rajasthan,Baran,12,26,ACJM Chhabra Taluka
9,Rajasthan,Bharatpur,13,8,ACJM - Nadbai Taluka
9,Rajasthan,Bharatpur,13,12,ACJM JM - Bayana Taluka
9,Rajasthan,Bharatpur,13,25,ACJM JM - Weir Taluka
9,Rajasthan,Bharatpur,13,29,ACJM JM - Deeg Taluka Criminal
9,Rajasthan,Bharatpur,13,31,ACJM - Nagar Taluka Criminal
9,Rajasthan,Bharatpur,13,36,ACJM Kumher Taluka
9,Rajasthan,Ajmer,14,15,ACJM JM-BEAWAR TALUKA (CRIMINAL)
9,Rajasthan,Ajmer,14,21,ACJM JM-KEKRI TALUKA CRIMINAL
9,Rajasthan,Ajmer,14,26,ACJM-RAILWAYS HQ
9,Rajasthan,Ajmer,14,28,ACJM JM-KISHANGARH TALUKA (CRIMINAL)
9,Rajasthan,Ajmer,14,36,ACJM JM-NASIRABAD TALUKA (CRIMINAL)
9,Rajasthan,Jhunjhunu,18,11,ACJM-Nawalgarh Taluka HQ (CRI.)
9,Rajasthan,Jhunjhunu,18,12,ACJM-Nawalgarh Taluka HQ (CIV.)
9,Rajasthan,Jhunjhunu,18,14,ACJM MJM-Khetri Taluka HQ (CRI.)
9,Rajasthan,Jhunjhunu,18,15,ACJM-Khetri Taluka HQ (CIV.)
9,Rajasthan,Jhunjhunu,18,20,ACJM Udaipurwati
9,Rajasthan,Jhunjhunu,18,22,ACJM PILANI TALUKA
9,Rajasthan,Pali,19,14,ACJM JM-Sojat Taluka
9,Rajasthan,Pali,19,18,ACJM JM-Sumerpur Taluka
9,Rajasthan,Pali,19,22,ACJM JM-Bali Taluka
9,Rajasthan,Pali,19,35,ACJM JM-Jaitaran Taluka Court
9,Rajasthan,Kota,20,18,ACJMRENT - Kota HQ
9,Rajasthan,Kota,20,23,ACJM - Railway District HQ
9,Rajasthan,Kota,20,28,ACJM JM - Ramganjmandi taluka
9,Rajasthan,Kota,20,35,ACJM Sangod
9,Rajasthan,Jalore,21,7,ACJM-JM BHINMAL TALUKA
9,Rajasthan,Jalore,21,9,ACJM JM SANCHORE TALUKA
9,Rajasthan,Jhalawar,22,18,ACJM JM - Aklera Jhalawar District
9,Rajasthan,Jhalawar,22,24,ACJM JM - Bhawanimandi Jhalawar District
9,Rajasthan,Jhalawar,22,27,ACJM - Chomehla Jhalawar District
9,Rajasthan,Jhalawar,22,31,ACJM Manoharthana Jhalawar District
9,Rajasthan,Jhalawar,22,33,ACJM GN Jhalarapatan Jhalawar District
9,Rajasthan,Pratapgarh,23,9,ACJM - TALUKACOURT DHARIYAWAD
9,Rajasthan,Pratapgarh,23,11,ACJM - TALUKACOURT CHHOTISADARI
9,Rajasthan,Sirohi,26,15,ACJM Mount Abu Taluka
9,Rajasthan,Sirohi,26,23,ACJM Sheoganj Taluka
9,Rajasthan,Balotra Barmer,27,5,ACJM JM-Balotra District HQ
9,Rajasthan,Karauli,29,11,ACJM JM- TALUKA HINDAUN
9,Rajasthan,Chittorgarh,30,13,ACJM JM-Kapasan Taluka
9,Rajasthan,Chittorgarh,30,19,ACJM-NIMBHERA TALUKA
9,Rajasthan,Chittorgarh,30,20,ACJM-SD NIMBHERA TALUKA
9,Rajasthan,Chittorgarh,30,24,ACJM JM CRIMINAL BEGUN TALUKA
9,Rajasthan,Chittorgarh,30,27,ACJM JM CRIMINAL BADISADRI TALUKA
9,Rajasthan,Chittorgarh,30,35,ACJM RAWATBHATA TALUKA
9,Rajasthan,Bhilwara,31,22,ACJM JM- MANDAL COURT
9,Rajasthan,Bhilwara,31,26,ACJM/JM MANDALGARH CRIMINAL CASES
9,Rajasthan,Bhilwara,31,30,ACJM GANGAPUR CRIMINAL CASES
9,Rajasthan,Bhilwara,31,38,ACJM  & JM Shahpura Criminal Cases
9,Rajasthan,Jaiselmer,32,7,ACJM-Pokran ACJM HQ
9,Rajasthan,Dholpur,34,9,ACJM JM - Dholpur Bari HQ
9,Rajasthan,Sikar,35,13,ACJM NEEMKATHANA TALUKA HQ
9,Rajasthan,Sikar,35,18,ACJM FATEHPUR TALUKA HQ
9,Rajasthan,Sikar,35,22,ACJM DANTARAMGARH TALUKA HQ
9,Rajasthan,Sikar,35,25,ACJM JM SHRIMADHOPUR TALUKA HQ
9,Rajasthan,Sikar,35,28,ACJM  LAXMANGARH TALUKA HQ
9,Rajasthan,Sikar,35,30,ACJM REENGUS TALUKA HQ
9,Rajasthan,Sawai Madhopur,36,12,ACJM JM - Gangapur City Taluka
9,Rajasthan,Jaipur District,38,15,ACJM JM-Sambhar Lake
